CountryCode,EN.BIR.THRD.NO,EN.MAM.THRD.NO,ER.MRN.PTMR.ZS,EN.HPT.THRD.NO,ER.LND.PTLD.ZS
ARB,0.0676075574778056,0.06958308866705813,0.0547225604340676,0.022582359192348564,0.17439188894043667
CSS,0.015023901661734578,0.01790957134468585,0.09611919202277308,0.023047290116896917,0.241000991282918
CEB,0.029592533576143866,0.014679976512037582,0.3285419029705593,0.004250797024442083,0.5122529107603926
EAR,0.373321192806738,0.405460951262478,0.06574138221532204,0.38781880977683314,0.2608476688409622
EAS,0.2497154564079217,0.26952436876101,0.16922065150554935,0.23346174282678003,0.28698200428357606
EAP,0.16753926701570682,0.21403405754550792,0.023593364450191924,0.18105738575982996,0.28839274474421195
TEA,0.16071022080582745,0.21197886083382267,0.023768418168308974,0.18012752391073325,0.29019800983219723
EMU,0.042112451627589344,0.029359953024075163,0.3159844654200578,0.035334750265674814,0.4707893322952682
ECS,0.1452310493967676,0.10275983558426306,0.12958502123718543,0.06854410201912858,0.23285956004548758
ECA,0.08376963350785341,0.056664709336465065,0.09188733567760099,0.029556323060573857,0.18108872208255503
TEC,0.08627361711814249,0.05813270698766882,0.09757281634591795,0.030220510095642934,0.18596597855752442
EUU,0.06669701798315501,0.042278332354668234,0.28859428161412265,0.03998405951115834,0.4635760306596811
FCS,0.12997951286137036,0.14533176746917206,0.03117663743248225,0.07418969181721573,0.17019587003435593
HPC,0.16731163214204417,0.22431004110393424,0.052768112357168294,0.2015807651434644,0.2705540498559078
HIC,0.20737536990666972,0.1529653552554316,0.2365938978286431,0.14426142401700318,0.28915657167623227
IBD,0.47416344183928977,0.4682912507339988,0.0926295728393684,0.5771785334750266,0.27467890325501754
IBT,0.761438652401548,0.8335290663534939,0.07906845177367637,0.8450451647183846,0.2683653263320885
IDB,0.05827452765763715,0.07017028772753964,0.041965230821989136,0.07857332624867162,0.2646400182938083
IDX,0.229000682904621,0.2950675278919554,0.04378262113695952,0.1892933049946865,0.24805654976390967
IDA,0.28727521056225813,0.36523781561949503,0.043377953189959816,0.26786663124335813,0.25174909621848846
LTE,0.2729342135215115,0.23135642982971227,0.09962273977874826,0.28752656748140276,0.30160510215939723
LCN,0.2301388572729342,0.18261890780974752,0.15498952836815655,0.33926673751328373,0.4290149566585714
LAC,0.21056225813794674,0.1650029359953024,0.16096681802164506,0.3238575982996812,0.4361960570291152
TLA,0.22080582745276575,0.1717557251908397,0.1555983426357408,0.3187433581296493,0.43033330043107093
LDC,0.20122922831777829,0.26746917204932474,0.04134356881201805,0.1600690754516472,0.23737678416608848
LMY,0.7521056225813795,0.8235466823253083,0.0779117683731377,0.8459750265674814,0.26672061202564057
LIC,0.13635328932392443,0.18173810921902525,0.03458850334197727,0.1303134962805526,0.28056499177755945
LMC,0.28272251308900526,0.34321785085143863,0.048041653267987046,0.2699920297555792,0.21467932033975484
MEA,0.06351012975187799,0.06576629477392835,0.03747172191406999,0.01926142401700319,0.21545017956325163
MNA,0.04302299112223993,0.04932472108044627,0.037757657248877564,0.017800212539851222,0.12598437441282637
TMN,0.04006373776462554,0.04844392248972402,0.037757657248877564,0.0176009564293305,0.12598437441282637
MIC,0.61962212610972,0.6447445684086905,0.0855243467411699,0.716192879914984,0.2645986853765917
NAC,0.021170043250625995,0.015560775102759836,0.16383725309658825,0.031880977683315624,0.21405704928026176
INX,0.03980419951851773,0.0420492357515259,0.09213355631716434,0.041331302531156536,0.282741153013328
OED,0.14796266788071932,0.12742219612448621,0.2428285802675992,0.12048352816153028,0.25927730176415115
OSS,0.05850216253129979,0.06694069289489137,0.14021288725887437,0.04350425079702444,0.5361667057971097
PSS,0.01912132938766219,0.014973576042278332,0.027715013057527316,0.0070403825717322,0.07271704078853825
PST,0.1393125426815388,0.09864944216089254,0.2494865206948116,0.09969447396386823,0.2588629620657935
PRE,0.15524698383792396,0.22313564298297123,0.05067037133525872,0.20231137088204038,0.2432102401294673
SST,0.09264739358069657,0.09982384028185555,0.12990977676500498,0.07359192348565356,0.47453049302483136
SAS,0.054177099931709535,0.07369348209042866,0.0229401876163673,0.04994686503719448,0.12154260425638987
TSA,0.054177099931709535,0.07369348209042866,0.0229401876163673,0.04994686503719448,0.12154260425638987
SSF,0.1994081493284771,0.26952436876101,0.0605273414973668,0.24840595111583422,0.2818788171748147
SSA,0.19690416571818803,0.26776277157956546,0.06052829891529262,0.24428799149840594,0.2818694486825493
TSS,0.1994081493284771,0.26952436876101,0.0605273414973668,0.24840595111583422,0.2818788171748147
UMC,0.33689961302071475,0.3015267175572519,0.1001869321655354,0.4462008501594049,0.28412628295189307
WLD,1.0,1.0,0.12145367971624327,1.0,0.2730526012343982
AFG,0.003869792852264967,0.0032295948326482677,0.0,0.00033209351753453773,0.00847926267281106
ALB,0.0022763487366264513,0.0008807985907222549,0.014955134596211367,0.0,0.043133640552995386
DZA,0.0031868882312770315,0.004110393423370522,0.011964107676969092,0.001195536663124336,0.14488479262672813
ASM,0.001821078989301161,0.0002935995302407516,0.1724825523429711,6.641870350690754e-05,0.23299539170506914
AND,0.00045526974732529026,0.0005871990604815032,0.0,0.0,0.35944700460829493
AGO,0.005918506715228773,0.0049911920140927775,0.0009970089730807579,0.0022582359192348566,0.12866359447004608
ATG,0.00022763487366264513,0.0005871990604815032,0.013958125623130608,0.00026567481402763017,0.10119815668202765
ARG,0.011381743683132255,0.01086318261890781,0.08873379860418744,0.004649309245483528,0.12534562211981568
ARM,0.0034145231049396768,0.0026423957721667646,0.0,0.004715727948990436,0.45622119815668205
ABW,0.00022763487366264513,0.0005871990604815032,0.0,0.00013283740701381508,0.008847926267281106
AUS,0.011381743683132255,0.01849677040516735,0.48354935194416754,0.006110520722635494,0.26967741935483874
AUT,0.0027316184839517414,0.0008807985907222549,0.0,0.0008634431455897981,0.5225806451612903
AZE,0.004097427725927612,0.002348796241926013,0.0,0.002789585547290117,0.2575115207373272
BHS,0.0015934441156385158,0.0017615971814445098,0.0039880358923230315,0.0005313496280552603,0.24534562211981567
BHR,0.0013658092419758707,0.0008807985907222549,0.07577268195413758,0.0,0.05271889400921659
BGD,0.007511950830867289,0.010569583088667059,0.024925224327018942,0.0013947927736450586,0.0847926267281106
BRB,0.00045526974732529026,0.0008807985907222549,0.0009970089730807579,0.00019925611052072262,0.00423963133640553
BLR,0.002048713862963806,0.0011743981209630064,0.0,6.641870350690754e-05,0.15797235023041475
BEL,0.001821078989301161,0.0005871990604815032,0.5593220338983051,0.0,0.4213824884792627
BLZ,0.0011381743683132257,0.0026423957721667646,0.1415752741774676,0.002391073326248672,0.6757603686635945
BEN,0.0022763487366264513,0.003816793893129771,0.0,0.0011291179596174283,0.5174193548387097
BMU,0.00022763487366264513,0.0011743981209630064,0.05084745762711864,0.0005313496280552603,0.10635944700460828
BTN,0.004552697473252903,0.007633587786259542,0.0,0.001195536663124336,0.8718894009216589
BOL,0.012519918051445481,0.006165590135055784,0.0,0.006907545164718385,0.4576958525345622
BIH,0.001821078989301161,0.0011743981209630064,0.0827517447657029,6.641870350690754e-05,0.02359447004608295
BWA,0.0029592533576143867,0.0026423957721667646,0.0,0.00013283740701381508,0.5373271889400921
BRA,0.03755975415433645,0.02378156194950088,0.20438683948155534,0.03460414452709883,0.5242396313364055
VGB,0.00022763487366264513,0.0002935995302407516,0.020937188434695914,0.0006641870350690755,0.16184331797235021
BRN,0.005463236967903483,0.009688784497944804,0.014955134596211367,0.006907545164718385,0.8129032258064517
BGR,0.004097427725927612,0.002348796241926013,0.15254237288135594,0.00039851222104144525,0.7469124423963134
BFA,0.002503983610289096,0.002935995302407516,0.0,0.00019925611052072262,0.28516129032258064
BDI,0.0029592533576143867,0.004110393423370522,0.0,0.0005313496280552603,0.12700460829493088
CPV,0.0011381743683132257,0.0011743981209630064,0.0,0.00019925611052072262,0.047926267281105994
KHM,0.006146141588891418,0.011156782149148562,0.004985044865403789,0.002391073326248672,0.47852534562211985
CMR,0.005918506715228773,0.012918379330593071,0.06779661016949153,0.0325451647183847,0.20018433179723502
CAN,0.0034145231049396768,0.004110393423370522,0.013958125623130608,0.0006641870350690755,0.17290322580645162
CYM,0.00022763487366264513,0.0002935995302407516,0.011964107676969092,0.001461211477151966,0.16110599078341015
CAF,0.0031868882312770315,0.004110393423370522,0.0,0.001594048884165781,0.33345622119815665
TCD,0.0029592533576143867,0.004110393423370522,0.0,0.00039851222104144525,0.327741935483871
CHI,0.03980419951851773,0.0420492357515259,0.09213355631716434,0.041331302531156536,0.282741153013328
CHL,0.007511950830867289,0.005578391074574281,0.038883349950149554,0.004782146652497344,0.33806451612903227
CHN,0.020259503755975416,0.02172636523781562,0.022931206380857428,0.038124335812964934,0.31391705069124426
COL,0.027088549965854768,0.015854374633000587,0.16849451645064806,0.017069606801275238,0.4250691244239631
COM,0.0022763487366264513,0.001467997651203758,0.002991026919242273,0.0004649309245483528,0.18746543778801844
COD,0.008422490325517869,0.010569583088667059,0.04287138584247258,0.007505313496280553,0.22267281105990783
COG,0.0011381743683132257,0.0049911920140927775,0.3349950149551346,0.0029888416578108395,0.6495852534562212
CRI,0.005235602094240838,0.002935995302407516,0.15752741774675974,0.009298618490967057,0.5058064516129033
CIV,0.004552697473252903,0.008807985907222548,0.020937188434695914,0.007438894792773645,0.4221198156682027
HRV,0.0034145231049396768,0.0026423957721667646,0.1625124626121635,0.0005313496280552603,0.6954838709677419
CUB,0.003869792852264967,0.0035231943628890195,0.07577268195413758,0.01188894792773645,0.22857142857142856
CUW,0.00022763487366264513,0.0008807985907222549,0.09213355631716434,0.00013283740701381508,0.282741153013328
CYP,0.0015934441156385158,0.0017615971814445098,0.00897308075772682,0.001195536663124336,0.3386175115207373
CZE,0.0022763487366264513,0.0008807985907222549,0.0,0.0006641870350690755,0.3891244239631336
DNK,0.0015934441156385158,0.0005871990604815032,0.29112662013958124,6.641870350690754e-05,0.33788018433179723
DJI,0.002503983610289096,0.002348796241926013,0.0019940179461615157,0.00019925611052072262,0.02470046082949309
DMA,0.0009105394946505805,0.0008807985907222549,0.0009970089730807579,0.000730605738575983,0.39705069124423964
DOM,0.0031868882312770315,0.0017615971814445098,0.31306081754735793,0.002789585547290117,0.42304147465437786
ECU,0.02230821761893922,0.013211978860833822,0.7547357926221336,0.12327311370882041,0.47465437788018433
EGY,0.0031868882312770315,0.005578391074574281,0.13160518444666003,0.00019925611052072262,0.2070046082949309
SLV,0.0013658092419758707,0.0017615971814445098,0.09471585244267199,0.0019261424017003189,0.15557603686635943
GNQ,0.0015934441156385158,0.007046388725778039,0.02691924227318046,0.005844845908607864,0.4615668202764977
ERI,0.004097427725927612,0.0032295948326482677,0.0,0.00026567481402763017,0.09290322580645162
EST,0.001821078989301161,0.0002935995302407516,0.2741774675972084,0.0,0.3808294930875576
ETH,0.007284315957204644,0.009688784497944804,0.0,0.0027231668437832095,0.3391705069124424
FRO,0.0009105394946505805,0.0011743981209630064,0.0,0.0,0.0
FJI,0.0027316184839517414,0.0017615971814445098,0.061814556331006985,0.00431721572794899,0.0816589861751152
FIN,0.002048713862963806,0.0005871990604815032,0.16650049850448653,0.00013283740701381508,0.27299539170506915
FRA,0.0029592533576143867,0.0026423957721667646,0.6271186440677966,0.002324654622741764,0.46691244239631335
PYF,0.007284315957204644,0.0,0.0009970089730807579,0.003121679064824655,0.03631336405529954
GAB,0.0013658092419758707,0.005871990604815032,0.09272183449651047,0.010759829968119023,0.37769585253456217
GMB,0.0027316184839517414,0.0026423957721667646,0.011964107676969092,0.00033209351753453773,0.07668202764976959
GEO,0.0034145231049396768,0.0026423957721667646,0.023928215353938184,0.004051540913921361,0.15373271889400922
DEU,0.002503983610289096,0.001467997651203758,0.646061814556331,0.0011291179596174283,0.6894009216589861
GHA,0.004552697473252903,0.005871990604815032,0.01694915254237288,0.007903825717321998,0.27741935483870966
GIB,0.0011381743683132257,0.0011743981209630064,0.09213355631716434,0.0,0.282741153013328
GRC,0.003642157978602322,0.0032295948326482677,0.05982053838484547,0.003918703506907545,0.6425806451612903
GRL,0.0006829046209879354,0.0026423957721667646,0.3659022931206381,6.641870350690754e-05,0.7587096774193548
GRD,0.00022763487366264513,0.0011743981209630064,0.0009970089730807579,0.00019925611052072262,0.039447004608294936
GUM,0.0031868882312770315,0.0005871990604815032,0.024925224327018942,0.00026567481402763017,0.5002764976958526
GTM,0.0031868882312770315,0.004403992953611274,0.1296111665004985,0.00677470775770457,0.5856221198156681
GIN,0.004325062599590257,0.007339988256018791,0.04187437686939183,0.002922422954303932,0.5382488479262673
GNB,0.0022763487366264513,0.004110393423370522,0.4576271186440678,0.00033209351753453773,0.30175115207373276
GUY,0.0031868882312770315,0.0032295948326482677,0.0019940179461615157,0.0017268862911795962,0.160184331797235
HTI,0.0031868882312770315,0.001467997651203758,0.0,0.002789585547290117,0.005898617511520737
HND,0.002503983610289096,0.002055196711685261,0.03290129611166501,0.008169500531349629,0.3979723502304147
HKG,0.004552697473252903,0.0008807985907222549,0.0,0.000597768331562168,0.7712442396313365
HUN,0.0029592533576143867,0.0008807985907222549,0.0,0.0006641870350690755,0.41566820276497696
ISL,0.0009105394946505805,0.0017615971814445098,0.038883349950149554,0.0,0.30746543778801844
IND,0.01912132938766219,0.02701115678214915,0.020937188434695914,0.025770456960680126,0.09861751152073732
IDN,0.02982016844980651,0.0551967116852613,0.05782652043868395,0.02836078639744952,0.27004608294930876
IRN,0.005918506715228773,0.005578391074574281,0.021934197407776673,0.00019925611052072262,0.13382488479262672
IRQ,0.004325062599590257,0.004110393423370522,0.0,6.641870350690754e-05,0.007004608294930876
IRL,0.0015934441156385158,0.001467997651203758,0.1036889332003988,6.641870350690754e-05,0.26525345622119817
IMN,0.0,0.0002935995302407516,0.09213355631716434,0.0,0.282741153013328
ISR,0.003869792852264967,0.004403992953611274,0.002991026919242273,0.000597768331562168,0.36589861751152075
ITA,0.0031868882312770315,0.002348796241926013,0.20039880358923232,0.004715727948990436,0.39576036866359443
JAM,0.0022763487366264513,0.0017615971814445098,0.045862412761714856,0.014213602550478214,0.29308755760368665
JPN,0.009560664693831095,0.008220786846741044,0.05084745762711864,0.002922422954303932,0.3566820276497696
JOR,0.0029592533576143867,0.003816793893129771,0.3000997008973081,0.00033209351753453773,0.03870967741935484
KAZ,0.005918506715228773,0.004697592483852026,0.0,0.0010626992561105207,0.06064516129032258
KEN,0.008877760072843159,0.008807985907222548,0.09970089730807577,0.014744952178533475,0.22801843317972348
KIR,0.0011381743683132257,0.0002935995302407516,0.20139581256231306,0.0,0.40940092165898617
PRK,0.006146141588891418,0.002935995302407516,0.0009970089730807579,0.0011291179596174283,0.04663594470046083
KOR,0.0068290462098793536,0.0032295948326482677,0.04287138584247258,0.0020589798087141337,0.1400921658986175
XKX,0.03980419951851773,0.0420492357515259,0.09213355631716434,0.041331302531156536,0.282741153013328
KWT,0.002503983610289096,0.0017615971814445098,0.0019940179461615157,0.0,0.3391705069124424
KGZ,0.003642157978602322,0.001467997651203758,0.0,0.0009298618490967056,0.127926267281106
LAO,0.005463236967903483,0.013211978860833822,0.0,0.0027231668437832095,0.3070967741935484
LVA,0.002048713862963806,0.0002935995302407516,0.44167497507477566,0.0,0.335852534562212
LBN,0.0027316184839517414,0.002935995302407516,0.0,0.0006641870350690755,0.04903225806451613
LSO,0.0015934441156385158,0.0008807985907222549,0.0,0.00026567481402763017,0.009953917050691244
LBR,0.0029592533576143867,0.0064591896652965355,0.019940179461615155,0.0034537725823591925,0.04626728110599078
LBY,0.0013658092419758707,0.0032295948326482677,0.04287138584247258,0.00019925611052072262,0.004608294930875576
LIE,0.00045526974732529026,0.0,0.0,0.0,0.816405529953917
LTU,0.002048713862963806,0.0005871990604815032,0.3050847457627119,6.641870350690754e-05,0.3094930875576037
LUX,0.0006829046209879354,0.0,0.0,0.0,0.6379723502304148
MAC,0.0009105394946505805,0.0,0.0,0.0,0.0
MKD,0.0031868882312770315,0.0017615971814445098,0.0,0.0,0.17880184331797233
MDG,0.00796722057819258,0.03523194362889019,0.03389830508474576,0.04031615302869288,0.09161290322580645
MWI,0.004097427725927612,0.002935995302407516,0.0,0.001594048884165781,0.3098617511520737
MYS,0.011381743683132255,0.021432765707574866,0.022931206380857428,0.04788788522848034,0.3393548387096774
MDV,0.0,0.0005871990604815032,0.0039880358923230315,0.0,0.01216589861751152
MLI,0.003642157978602322,0.0035231943628890195,0.0,0.0005313496280552603,0.1544700460829493
MLT,0.0011381743683132257,0.0005871990604815032,0.04685942173479562,0.00026567481402763017,0.4256221198156682
MHL,0.0006829046209879354,0.0005871990604815032,0.03389830508474576,0.0,0.14506912442396314
MRT,0.0034145231049396768,0.0049911920140927775,0.3220338983050847,0.0,0.017695852534562212
MUS,0.002048713862963806,0.002055196711685261,0.002991026919242273,0.005977683315621679,0.0831336405529954
MEX,0.013885727293421352,0.028185554903112156,0.18943170488534397,0.026700318809776833,0.23815668202764978
FSM,0.002503983610289096,0.001467997651203758,0.0009970089730807579,0.00026567481402763017,0.07907834101382488
MDA,0.0027316184839517414,0.001467997651203758,0.0,0.00013283740701381508,0.0704147465437788
MCO,0.0,0.0008807985907222549,1.0,0.0,0.983963133640553
MNG,0.005463236967903483,0.0032295948326482677,0.0,0.0,0.31723502304147466
MNE,0.0031868882312770315,0.0017615971814445098,0.0,0.00013283740701381508,0.07631336405529954
MAR,0.0034145231049396768,0.005284791544333529,0.01296111665004985,0.002457492029755579,0.6200921658986175
MOZ,0.006601411336216709,0.004110393423370522,0.1794616151545364,0.005579171094580234,0.31723502304147466
MMR,0.010926473935806966,0.014092777451556078,0.0019940179461615157,0.004051540913921361,0.13216589861751152
NAM,0.006373776462554063,0.004110393423370522,0.28015952143569295,0.0018597236981934113,0.6978801843317972
NRU,0.00045526974732529026,0.0002935995302407516,0.0,0.0,0.0
NPL,0.008194855451855224,0.008807985907222548,0.0,0.0011291179596174283,0.42267281105990784
NLD,0.001821078989301161,0.0008807985907222549,0.5752741774675972,0.0,0.21308755760368664
NCL,0.003642157978602322,0.0026423957721667646,0.5643070787637089,0.01899574920297556,1.0
NZL,0.015251536535397223,0.0026423957721667646,0.12462612163509472,0.0013947927736450586,0.59963133640553
NIC,0.0034145231049396768,0.002055196711685261,0.3758723828514457,0.003055260361317747,0.6840552995391705
NER,0.002503983610289096,0.0035231943628890195,0.0,0.00019925611052072262,0.32460829493087556
NGA,0.0047803323469155475,0.008514386376981797,0.0019940179461615157,0.013084484590860786,0.26138248847926265
MNP,0.003642157978602322,0.0011743981209630064,0.20338983050847456,0.00033209351753453773,0.06267281105990784
NOR,0.0015934441156385158,0.002348796241926013,0.60518444666002,0.00019925611052072262,0.5389861751152073
OMN,0.0029592533576143867,0.002935995302407516,0.01296111665004985,0.00039851222104144525,0.19723502304147464
PAK,0.007284315957204644,0.007339988256018791,0.05583250249252243,0.0007970244420828905,0.19870967741935483
PLW,0.0011381743683132257,0.0011743981209630064,0.31306081754735793,0.00026567481402763017,0.29456221198156685
PAN,0.005007967220578192,0.004697592483852026,0.07377866400797607,0.01381509032943677,0.3791705069124424
PNG,0.008422490325517869,0.011450381679389313,0.0039880358923230315,0.010095642933049946,0.05751152073732719
PRY,0.006146141588891418,0.002935995302407516,0.0,0.0012619553666312433,0.11981566820276497
PER,0.027316184839517414,0.015560775102759836,0.06779661016949153,0.02165249734325186,0.5795391705069125
PHL,0.020259503755975416,0.011450381679389313,0.024925224327018942,0.015874070138150904,0.20202764976958526
POL,0.002503983610289096,0.001467997651203758,0.5254237288135594,0.0006641870350690755,0.5529953917050692
PRT,0.0027316184839517414,0.003816793893129771,0.054835493519441676,0.005379914984059511,0.4071889400921659
PRI,0.001821078989301161,0.0005871990604815032,0.01794616151545364,0.00378586609989373,0.18949308755760366
QAT,0.001821078989301161,0.0005871990604815032,0.015952143569292126,0.0,0.05898617511520737
ROU,0.004097427725927612,0.002348796241926013,0.4267198404785643,0.00033209351753453773,0.43870967741935485
RUS,0.012292283177782836,0.009395184967704051,0.11465603190428714,0.0037194473963868225,0.20940092165898616
RWA,0.003642157978602322,0.007046388725778039,0.0,0.0005313496280552603,0.17382488479262673
WSM,0.0013658092419758707,0.0005871990604815032,0.010967098703888336,0.00013283740701381508,0.12479262672811059
SMR,0.0,0.0,0.0,0.0,0.0
STP,0.0029592533576143867,0.001467997651203758,0.0,0.0025239107332624866,0.0
SAU,0.004097427725927612,0.002935995302407516,0.03389830508474576,0.00019925611052072262,0.576405529953917
SEN,0.003642157978602322,0.0049911920140927775,0.14356929212362912,0.0007970244420828905,0.46451612903225803
SRB,0.0029592533576143867,0.0017615971814445098,0.0,0.00033209351753453773,0.12460829493087557
SYC,0.002503983610289096,0.0017615971814445098,0.009970089730807577,0.004117959617428267,0.7765898617511521
SLE,0.0034145231049396768,0.0064591896652965355,0.07776669990029911,0.00431721572794899,0.20092165898617512
SGP,0.003869792852264967,0.003816793893129771,0.014955134596211367,0.0038522848034006378,0.10672811059907834
SXM,0.0,0.0005871990604815032,0.09213355631716434,0.00013283740701381508,0.282741153013328
SVK,0.002503983610289096,0.0011743981209630064,0.0,0.0004649309245483528,0.6752073732718894
SVN,0.001821078989301161,0.0017615971814445098,0.9820538384845464,0.0004649309245483528,0.9878341013824885
SLB,0.005690871841566128,0.005871990604815032,0.00897308075772682,0.0011291179596174283,0.04073732718894009
SOM,0.004097427725927612,0.004110393423370522,0.0,0.0028560042507970243,0.011059907834101382
ZAF,0.010471204188481676,0.007633587786259542,0.13359920239282155,0.0077045696068012755,0.1631336405529954
SSD,0.004325062599590257,0.002935995302407516,0.0,0.0009962805526036133,0.38341013824884795
ESP,0.0034145231049396768,0.0049911920140927775,0.07477567298105683,0.014346439957492029,0.5155760368663594
LKA,0.003642157978602322,0.008514386376981797,0.01296111665004985,0.019327842720510097,0.42746543778801843
KNA,0.00022763487366264513,0.0005871990604815032,0.004985044865403789,0.00013283740701381508,0.061198156682027646
LCA,0.0011381743683132257,0.0005871990604815032,0.0019940179461615157,0.00039851222104144525,0.31115207373271886
MAF,0.0,0.0005871990604815032,0.09213355631716434,0.00019925611052072262,0.282741153013328
VCT,0.00045526974732529026,0.0005871990604815032,0.011964107676969092,0.00033209351753453773,0.4140092165898618
SDN,0.005235602094240838,0.003816793893129771,0.0,0.0010626992561105207,0.03207373271889401
SUR,0.002048713862963806,0.0026423957721667646,0.22831505483549352,0.0017933049946865036,0.2713364055299539
SWZ,0.0029592533576143867,0.002348796241926013,0.0,0.000730605738575983,0.07410138248847925
SWE,0.001821078989301161,0.0002935995302407516,0.10468594217347957,0.00026567481402763017,0.27244239631336403
CHE,0.0013658092419758707,0.0008807985907222549,0.0,0.00026567481402763017,0.18304147465437787
SYR,0.004097427725927612,0.004697592483852026,0.005982053838484546,0.0008634431455897981,0.012718894009216589
TJK,0.0034145231049396768,0.002055196711685261,0.0,0.0007970244420828905,0.4040552995391705
TZA,0.01069883906214432,0.011156782149148562,0.1814556331006979,0.03998405951115834,0.5902304147465438
THA,0.0116093785567949,0.01644157369348209,0.0518444666001994,0.009962805526036131,0.34580645161290324
TLS,0.0013658092419758707,0.001467997651203758,0.03788634097706879,6.641870350690754e-05,0.1607373271889401
TGO,0.002503983610289096,0.0035231943628890195,0.027916251246261216,0.0007970244420828905,0.4615668202764977
TON,0.0011381743683132257,0.0005871990604815032,0.09571286141575273,0.00026567481402763017,0.2936405529953917
TTO,0.0011381743683132257,0.0005871990604815032,0.029910269192422734,0.00013283740701381508,0.5987096774193548
TUN,0.0022763487366264513,0.004110393423370522,0.02691924227318046,0.0004649309245483528,0.10027649769585255
TUR,0.004552697473252903,0.005284791544333529,0.0039880358923230315,0.006907545164718385,0.00423963133640553
TKM,0.004552697473252903,0.002935995302407516,0.0,0.00026567481402763017,0.058064516129032254
TCA,0.00045526974732529026,0.0005871990604815032,0.009970089730807577,0.000597768331562168,0.8182488479262673
TUV,0.00022763487366264513,0.0002935995302407516,0.002991026919242273,0.0,0.044423963133640554
UGA,0.005690871841566128,0.008514386376981797,0.0,0.0034537725823591925,0.29493087557603687
UKR,0.004097427725927612,0.002935995302407516,0.10667996011964108,0.001195536663124336,0.07447004608294931
ARE,0.0027316184839517414,0.002348796241926013,0.20937188434695914,0.0,0.34211981566820276
GBR,0.001821078989301161,0.001467997651203758,0.17148554336989033,0.0010626992561105207,0.5240552995391705
USA,0.017527885272023674,0.010275983558426306,0.3160518444666002,0.030685441020191287,0.255852534562212
URY,0.005007967220578192,0.002935995302407516,0.01794616151545364,0.001461211477151966,0.04940092165898618
UZB,0.004552697473252903,0.002935995302407516,0.0,0.0011291179596174283,0.06341013824884792
VUT,0.002048713862963806,0.002055196711685261,0.0,0.0006641870350690755,0.07741935483870968
VEN,0.010015934441156385,0.010275983558426306,0.1674975074775673,0.005446333687566419,0.9928110599078341
VNM,0.010471204188481676,0.01614797416324134,0.01794616151545364,0.01354941551540914,0.12
VIR,0.00022763487366264513,0.0002935995302407516,0.019940179461615155,0.0007970244420828905,0.28258064516129033
PSE,0.0029592533576143867,0.0008807985907222549,0.09213355631716434,0.00019925611052072262,0.282741153013328
YEM,0.004097427725927612,0.0026423957721667646,0.03589232303090728,0.010759829968119023,0.014193548387096775
ZMB,0.004097427725927612,0.0035231943628890195,0.0,0.001328374070138151,0.6976958525345622
ZWE,0.003869792852264967,0.0026423957721667646,0.0,0.0011291179596174283,0.4905069124423963
